flight_id,flight_number,aircraft_id,departure_airport_id,arrival_airport_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_minutes,flight_status
F002916,SKY821,AC011,AID003,AID007,2024-02-21 19:35:00,2024-02-21 23:35:00,2024-02-21 19:35:00,2024-02-21 23:35:00,0,On-Time
F002917,SKY176,AC004,AID003,AID002,2024-02-21 07:12:00,2024-02-21 12:12:00,2024-02-21 07:12:00,2024-02-21 12:12:00,0,On-Time
F002918,SKY836,AC011,AID010,AID007,2024-02-21 20:08:00,2024-02-22 06:08:00,2024-02-21 20:08:00,2024-02-22 06:08:00,0,On-Time
F002919,SKY299,AC013,AID006,AID005,2024-02-21 01:18:00,2024-02-21 07:18:00,2024-02-21 02:11:00,2024-02-21 08:11:00,53,Delayed
F002920,SKY383,AC011,AID011,AID009,2024-02-22 19:04:00,2024-02-23 01:04:00,2024-02-22 19:04:00,2024-02-23 01:04:00,0,On-Time
F002921,SKY304,AC017,AID004,AID011,2024-02-22 07:15:00,2024-02-22 17:15:00,2024-02-22 07:15:00,2024-02-22 17:15:00,0,On-Time
F002922,SKY362,AC005,AID005,AID008,2024-02-22 11:23:00,2024-02-22 15:23:00,2024-02-22 11:44:00,2024-02-22 15:44:00,21,Delayed
F002923,SKY948,AC016,AID011,AID001,2024-02-22 17:43:00,2024-02-23 02:43:00,2024-02-22 17:43:00,2024-02-23 02:43:00,0,On-Time
F002924,SKY377,AC012,AID012,AID008,2024-02-22 22:18:00,2024-02-23 05:18:00,2024-02-22 22:18:00,2024-02-23 05:18:00,0,On-Time
F002925,SKY893,AC011,AID001,AID002,2024-02-22 21:12:00,2024-02-23 08:12:00,2024-02-22 21:49:00,2024-02-23 08:49:00,37,Delayed
F002926,SKY615,AC008,AID012,AID005,2024-02-22 03:21:00,2024-02-22 05:21:00,2024-02-22 03:21:00,2024-02-22 05:21:00,0,On-Time
F002927,SKY372,AC018,AID005,AID006,2024-02-23 16:26:00,2024-02-24 03:26:00,2024-02-23 16:47:00,2024-02-24 03:47:00,21,Delayed
F002928,SKY413,AC011,AID011,AID004,2024-02-23 03:00:00,2024-02-23 14:00:00,2024-02-23 03:00:00,2024-02-23 14:00:00,0,On-Time
F002929,SKY556,AC016,AID011,AID004,2024-02-23 18:22:00,2024-02-24 06:22:00,2024-02-23 18:22:00,2024-02-24 06:22:00,0,On-Time
F002930,SKY407,AC005,AID009,AID008,2024-02-23 05:29:00,2024-02-23 09:29:00,2024-02-23 05:29:00,2024-02-23 09:29:00,0,On-Time
F002931,SKY508,AC017,AID005,AID011,2024-02-23 01:38:00,2024-02-23 05:38:00,2024-02-23 01:38:00,2024-02-23 05:38:00,0,On-Time
F002932,SKY840,AC009,AID015,AID010,2024-02-23 10:01:00,2024-02-23 14:01:00,2024-02-23 10:01:00,2024-02-23 14:01:00,0,On-Time
F002933,SKY698,AC015,AID014,AID009,2024-02-23 15:33:00,2024-02-23 19:33:00,2024-02-23 15:33:00,2024-02-23 19:33:00,0,On-Time
F002934,SKY954,AC014,AID013,AID009,2024-02-24 08:58:00,2024-02-24 20:58:00,2024-02-24 08:58:00,2024-02-24 20:58:00,0,On-Time
F002935,SKY422,AC016,AID005,AID013,2024-02-24 04:51:00,2024-02-24 06:51:00,2024-02-24 05:07:00,2024-02-24 07:07:00,16,Delayed
F002936,SKY997,AC008,AID015,AID007,2024-02-24 01:03:00,2024-02-24 03:03:00,2024-02-24 01:03:00,2024-02-24 03:03:00,0,On-Time
F002937,SKY338,AC014,AID011,AID014,2024-02-24 08:42:00,2024-02-24 11:42:00,2024-02-24 08:55:00,2024-02-24 11:55:00,13,Delayed
F002938,SKY608,AC009,AID001,AID008,2024-02-24 04:05:00,2024-02-24 08:05:00,2024-02-24 04:05:00,2024-02-24 08:05:00,0,On-Time
F002939,SKY752,AC014,AID008,AID006,2024-02-24 10:24:00,2024-02-24 14:24:00,2024-02-24 10:58:00,2024-02-24 14:58:00,34,Delayed
F002940,SKY530,AC004,AID005,AID011,2024-02-24 06:58:00,2024-02-24 08:58:00,2024-02-24 06:58:00,2024-02-24 08:58:00,0,On-Time
F002941,SKY754,AC013,AID007,AID014,2024-02-25 13:03:00,2024-02-25 20:03:00,2024-02-25 13:03:00,2024-02-25 20:03:00,0,On-Time
F002942,SKY726,AC015,AID008,AID014,2024-02-25 12:38:00,2024-02-25 22:38:00,2024-02-25 12:38:00,2024-02-25 22:38:00,0,On-Time
F002943,SKY547,AC012,AID004,AID008,2024-02-25 05:58:00,2024-02-25 13:58:00,2024-02-25 05:58:00,2024-02-25 13:58:00,0,On-Time
F002944,SKY533,AC005,AID014,AID005,2024-02-25 05:33:00,2024-02-25 09:33:00,2024-02-25 05:33:00,2024-02-25 09:33:00,0,On-Time
F002945,SKY563,AC002,AID008,AID003,2024-02-25 20:02:00,2024-02-26 00:02:00,2024-02-25 20:02:00,2024-02-26 00:02:00,0,On-Time
F002946,SKY369,AC018,AID015,AID001,2024-02-25 15:43:00,2024-02-25 17:43:00,2024-02-25 15:43:00,2024-02-25 17:43:00,0,On-Time
F002947,SKY748,AC003,AID013,AID012,2024-02-25 16:29:00,2024-02-26 02:29:00,2024-02-25 16:29:00,2024-02-26 02:29:00,0,On-Time
F002948,SKY952,AC004,AID007,AID003,2024-02-26 12:23:00,2024-02-26 22:23:00,2024-02-26 12:23:00,2024-02-26 22:23:00,0,On-Time
F002949,SKY634,AC019,AID005,AID007,2024-02-26 17:55:00,2024-02-26 20:55:00,2024-02-26 17:55:00,2024-02-26 20:55:00,0,On-Time
F002950,SKY658,AC007,AID008,AID009,2024-02-26 22:53:00,2024-02-27 10:53:00,2024-02-26 22:53:00,2024-02-27 10:53:00,0,On-Time
F002951,SKY794,AC010,AID011,AID012,2024-02-26 02:19:00,2024-02-26 13:19:00,2024-02-26 02:19:00,2024-02-26 13:19:00,0,On-Time
F002952,SKY814,AC005,AID001,AID009,2024-02-26 14:08:00,2024-02-27 01:08:00,2024-02-26 14:40:00,2024-02-27 01:40:00,32,Delayed
F002953,SKY530,AC007,AID010,AID008,2024-02-26 20:53:00,2024-02-27 08:53:00,2024-02-26 20:53:00,2024-02-27 08:53:00,0,On-Time
F002954,SKY263,AC011,AID013,AID007,2024-02-26 19:04:00,2024-02-27 07:04:00,2024-02-26 19:04:00,2024-02-27 07:04:00,0,On-Time
F002955,SKY480,AC017,AID011,AID009,2024-02-27 21:09:00,2024-02-28 05:09:00,2024-02-27 21:09:00,2024-02-28 05:09:00,0,On-Time
F002956,SKY183,AC018,AID010,AID008,2024-02-27 12:26:00,2024-02-27 17:26:00,2024-02-27 12:26:00,2024-02-27 17:26:00,0,On-Time
F002957,SKY774,AC009,AID011,AID009,2024-02-27 02:20:00,2024-02-27 14:20:00,2024-02-27 03:15:00,2024-02-27 15:15:00,55,Delayed
F002958,SKY131,AC001,AID002,AID011,2024-02-27 04:15:00,2024-02-27 09:15:00,2024-02-27 04:15:00,2024-02-27 09:15:00,0,On-Time
F002959,SKY255,AC008,AID013,AID006,2024-02-27 02:59:00,2024-02-27 06:59:00,2024-02-27 02:59:00,2024-02-27 06:59:00,0,On-Time
F002960,SKY495,AC002,AID010,AID008,2024-02-27 21:34:00,2024-02-28 09:34:00,2024-02-27 21:34:00,2024-02-28 09:34:00,0,On-Time
F002961,SKY242,AC001,AID011,AID008,2024-02-27 00:04:00,2024-02-27 08:04:00,2024-02-27 00:40:00,2024-02-27 08:40:00,36,Delayed
F002962,SKY766,AC001,AID004,AID010,2024-02-28 16:14:00,2024-02-29 02:14:00,2024-02-28 16:14:00,2024-02-29 02:14:00,0,On-Time
F002963,SKY377,AC010,AID004,AID003,2024-02-28 22:50:00,2024-02-29 04:50:00,2024-02-28 22:50:00,2024-02-29 04:50:00,0,On-Time
F002964,SKY318,AC002,AID012,AID015,2024-02-28 12:32:00,2024-02-29 00:32:00,2024-02-28 12:32:00,2024-02-29 00:32:00,0,On-Time
F002965,SKY171,AC004,AID006,AID008,2024-02-28 14:52:00,2024-02-28 23:52:00,2024-02-28 15:11:00,2024-02-29 00:11:00,19,Delayed
F002966,SKY880,AC009,AID004,AID003,2024-02-28 12:46:00,2024-02-28 19:46:00,2024-02-28 12:46:00,2024-02-28 19:46:00,0,On-Time
F002967,SKY985,AC016,AID012,AID003,2024-02-28 08:37:00,2024-02-28 15:37:00,2024-02-28 08:37:00,2024-02-28 15:37:00,0,On-Time
F002968,SKY798,AC003,AID003,AID004,2024-02-28 23:30:00,2024-02-29 07:30:00,2024-02-28 23:30:00,2024-02-29 07:30:00,0,On-Time
F002969,SKY108,AC002,AID003,AID002,2024-02-29 03:47:00,2024-02-29 06:47:00,2024-02-29 03:47:00,2024-02-29 06:47:00,0,On-Time
F002970,SKY770,AC016,AID007,AID008,2024-02-29 02:49:00,2024-02-29 10:49:00,2024-02-29 02:49:00,2024-02-29 10:49:00,0,On-Time
F002971,SKY511,AC011,AID001,AID008,2024-02-29 21:35:00,2024-03-01 03:35:00,2024-02-29 21:35:00,2024-03-01 03:35:00,0,On-Time
F002972,SKY694,AC005,AID003,AID015,2024-02-29 01:52:00,2024-02-29 09:52:00,2024-02-29 01:52:00,2024-02-29 09:52:00,0,On-Time
F002973,SKY539,AC011,AID008,AID003,2024-02-29 22:25:00,2024-03-01 01:25:00,2024-02-29 22:25:00,2024-03-01 01:25:00,0,On-Time
F002974,SKY857,AC017,AID001,AID010,2024-02-29 03:26:00,2024-02-29 07:26:00,2024-02-29 04:04:00,2024-02-29 08:04:00,38,Delayed
F002975,SKY557,AC006,AID015,AID013,2024-02-29 20:53:00,2024-03-01 07:53:00,2024-02-29 21:52:00,2024-03-01 08:52:00,59,Delayed
F002976,SKY613,AC014,AID011,AID009,2024-03-01 01:38:00,2024-03-01 04:38:00,2024-03-01 01:38:00,2024-03-01 04:38:00,0,On-Time
F002977,SKY607,AC003,AID015,AID012,2024-03-01 01:52:00,2024-03-01 07:52:00,2024-03-01 02:40:00,2024-03-01 08:40:00,48,Delayed
F002978,SKY900,AC017,AID002,AID001,2024-03-01 15:22:00,2024-03-02 02:22:00,2024-03-01 15:22:00,2024-03-02 02:22:00,0,On-Time
F002979,SKY109,AC011,AID011,AID015,2024-03-01 15:18:00,2024-03-01 18:18:00,2024-03-01 15:18:00,2024-03-01 18:18:00,0,On-Time
F002980,SKY550,AC006,AID014,AID006,2024-03-01 20:28:00,2024-03-02 01:28:00,2024-03-01 20:28:00,2024-03-02 01:28:00,0,On-Time
F002981,SKY886,AC004,AID008,AID013,2024-03-01 20:05:00,2024-03-02 02:05:00,2024-03-01 20:05:00,2024-03-02 02:05:00,0,On-Time
F002982,SKY786,AC016,AID010,AID003,2024-03-01 21:26:00,2024-03-02 06:26:00,2024-03-01 21:26:00,2024-03-02 06:26:00,0,On-Time
F002983,SKY347,AC017,AID008,AID007,2024-03-02 02:28:00,2024-03-02 05:28:00,2024-03-02 02:28:00,2024-03-02 05:28:00,0,On-Time
F002984,SKY975,AC005,AID005,AID009,2024-03-02 01:03:00,2024-03-02 08:03:00,2024-03-02 01:03:00,2024-03-02 08:03:00,0,On-Time
F002985,SKY709,AC003,AID011,AID013,2024-03-02 08:17:00,2024-03-02 13:17:00,2024-03-02 08:17:00,2024-03-02 13:17:00,0,On-Time
F002986,SKY145,AC010,AID004,AID001,2024-03-02 17:53:00,2024-03-03 00:53:00,2024-03-02 17:53:00,2024-03-03 00:53:00,0,On-Time
F002987,SKY899,AC003,AID012,AID002,2024-03-02 06:45:00,2024-03-02 15:45:00,2024-03-02 06:45:00,2024-03-02 15:45:00,0,On-Time
F002988,SKY975,AC012,AID013,AID010,2024-03-02 05:36:00,2024-03-02 10:36:00,2024-03-02 05:36:00,2024-03-02 10:36:00,0,On-Time
F002989,SKY919,AC010,AID004,AID006,2024-03-02 04:50:00,2024-03-02 14:50:00,2024-03-02 04:50:00,2024-03-02 14:50:00,0,On-Time
F002990,SKY351,AC006,AID015,AID010,2024-03-03 04:47:00,2024-03-03 12:47:00,2024-03-03 04:47:00,2024-03-03 12:47:00,0,On-Time
F002991,SKY775,AC007,AID013,AID003,2024-03-03 13:22:00,2024-03-04 00:22:00,2024-03-03 13:22:00,2024-03-04 00:22:00,0,On-Time
F002992,SKY584,AC015,AID002,AID006,2024-03-03 17:41:00,2024-03-03 23:41:00,2024-03-03 17:41:00,2024-03-03 23:41:00,0,On-Time
F002993,SKY587,AC013,AID003,AID008,2024-03-03 20:34:00,2024-03-04 00:34:00,2024-03-03 21:00:00,2024-03-04 01:00:00,26,Delayed
F002994,SKY722,AC006,AID005,AID003,2024-03-03 18:55:00,2024-03-03 20:55:00,2024-03-03 18:55:00,2024-03-03 20:55:00,0,On-Time
F002995,SKY981,AC012,AID013,AID010,2024-03-03 14:49:00,2024-03-04 00:49:00,2024-03-03 14:49:00,2024-03-04 00:49:00,0,On-Time
F002996,SKY396,AC004,AID004,AID006,2024-03-03 21:11:00,2024-03-04 02:11:00,2024-03-03 22:05:00,2024-03-04 03:05:00,54,Delayed
F002997,SKY289,AC002,AID001,AID005,2024-03-04 01:09:00,2024-03-04 05:09:00,2024-03-04 01:09:00,2024-03-04 05:09:00,0,On-Time
F002998,SKY429,AC002,AID011,AID001,2024-03-04 23:32:00,2024-03-05 04:32:00,2024-03-04 23:32:00,2024-03-05 04:32:00,0,On-Time
F002999,SKY357,AC017,AID005,AID008,2024-03-04 19:47:00,2024-03-05 04:47:00,2024-03-04 19:47:00,2024-03-05 04:47:00,0,On-Time
F003000,SKY518,AC016,AID004,AID006,2024-03-04 17:33:00,2024-03-05 00:33:00,2024-03-04 17:33:00,2024-03-05 00:33:00,0,On-Time
F003001,SKY140,AC004,AID003,AID015,2024-03-04 11:54:00,2024-03-04 14:54:00,2024-03-04 11:54:00,2024-03-04 14:54:00,0,On-Time
F003002,SKY771,AC002,AID005,AID003,2024-03-04 04:46:00,2024-03-04 07:46:00,2024-03-04 04:46:00,2024-03-04 07:46:00,0,On-Time
F003003,SKY585,AC012,AID015,AID012,2024-03-04 07:03:00,2024-03-04 10:03:00,2024-03-04 07:03:00,2024-03-04 10:03:00,0,On-Time
F003004,SKY998,AC001,AID013,AID012,2024-03-05 13:35:00,2024-03-05 19:35:00,2024-03-05 13:35:00,2024-03-05 19:35:00,0,On-Time
F003005,SKY145,AC009,AID013,AID001,2024-03-05 15:05:00,2024-03-06 03:05:00,2024-03-05 15:31:00,2024-03-06 03:31:00,26,Delayed
F003006,SKY552,AC004,AID014,AID011,2024-03-05 12:29:00,2024-03-06 00:29:00,2024-03-05 12:29:00,2024-03-06 00:29:00,0,On-Time
F003007,SKY638,AC018,AID013,AID012,2024-03-05 12:16:00,2024-03-05 14:16:00,2024-03-05 12:16:00,2024-03-05 14:16:00,0,On-Time
F003008,SKY246,AC001,AID003,AID005,2024-03-05 12:31:00,2024-03-06 00:31:00,2024-03-05 12:31:00,2024-03-06 00:31:00,0,On-Time
F003009,SKY173,AC008,AID015,AID008,2024-03-05 07:22:00,2024-03-05 17:22:00,2024-03-05 07:22:00,2024-03-05 17:22:00,0,On-Time
F003010,SKY871,AC012,AID002,AID010,2024-03-05 21:43:00,2024-03-06 04:43:00,2024-03-05 21:43:00,2024-03-06 04:43:00,0,On-Time
F003011,SKY409,AC018,AID007,AID001,2024-03-06 12:10:00,2024-03-06 21:10:00,2024-03-06 12:33:00,2024-03-06 21:33:00,23,Delayed
F003012,SKY431,AC014,AID004,AID014,2024-03-06 10:46:00,2024-03-06 17:46:00,2024-03-06 10:46:00,2024-03-06 17:46:00,0,On-Time
F003013,SKY362,AC008,AID010,AID003,2024-03-06 07:40:00,2024-03-06 09:40:00,2024-03-06 08:00:00,2024-03-06 10:00:00,20,Delayed
F003014,SKY905,AC008,AID003,AID014,2024-03-06 00:44:00,2024-03-06 03:44:00,2024-03-06 00:44:00,2024-03-06 03:44:00,0,On-Time
F003015,SKY948,AC013,AID005,AID014,2024-03-06 17:39:00,2024-03-06 22:39:00,2024-03-06 17:39:00,2024-03-06 22:39:00,0,On-Time
F003016,SKY331,AC003,AID006,AID002,2024-03-06 21:02:00,2024-03-07 03:02:00,2024-03-06 21:02:00,2024-03-07 03:02:00,0,On-Time
F003017,SKY811,AC017,AID013,AID003,2024-03-06 22:41:00,2024-03-07 02:41:00,2024-03-06 22:41:00,2024-03-07 02:41:00,0,On-Time
F003018,SKY995,AC013,AID010,AID013,2024-03-07 18:35:00,2024-03-07 20:35:00,2024-03-07 18:51:00,2024-03-07 20:51:00,16,Delayed
F003019,SKY455,AC014,AID013,AID008,2024-03-07 18:44:00,2024-03-07 22:44:00,2024-03-07 18:44:00,2024-03-07 22:44:00,0,On-Time
F003020,SKY908,AC016,AID010,AID004,2024-03-07 13:13:00,2024-03-07 16:13:00,2024-03-07 13:28:00,2024-03-07 16:28:00,15,Delayed
F003021,SKY396,AC015,AID005,AID015,2024-03-07 21:09:00,2024-03-08 06:09:00,2024-03-07 21:09:00,2024-03-08 06:09:00,0,On-Time
F003022,SKY945,AC015,AID010,AID012,2024-03-07 07:44:00,2024-03-07 14:44:00,2024-03-07 07:44:00,2024-03-07 14:44:00,0,On-Time
F003023,SKY672,AC013,AID015,AID001,2024-03-07 14:00:00,2024-03-07 18:00:00,2024-03-07 14:00:00,2024-03-07 18:00:00,0,On-Time
F003024,SKY561,AC019,AID008,AID006,2024-03-07 04:06:00,2024-03-07 16:06:00,2024-03-07 04:06:00,2024-03-07 16:06:00,0,On-Time
F003025,SKY407,AC017,AID008,AID014,2024-03-08 12:28:00,2024-03-08 22:28:00,2024-03-08 12:28:00,2024-03-08 22:28:00,0,On-Time
F003026,SKY675,AC017,AID002,AID013,2024-03-08 20:28:00,2024-03-09 03:28:00,2024-03-08 20:28:00,2024-03-09 03:28:00,0,On-Time
F003027,SKY997,AC006,AID003,AID006,2024-03-08 06:09:00,2024-03-08 10:09:00,2024-03-08 06:09:00,2024-03-08 10:09:00,0,On-Time
F003028,SKY940,AC011,AID012,AID004,2024-03-08 16:27:00,2024-03-09 03:27:00,2024-03-08 16:27:00,2024-03-09 03:27:00,0,On-Time
F003029,SKY977,AC005,AID001,AID015,2024-03-08 04:47:00,2024-03-08 10:47:00,2024-03-08 04:47:00,2024-03-08 10:47:00,0,On-Time
F003030,SKY950,AC016,AID015,AID002,2024-03-08 03:35:00,2024-03-08 12:35:00,2024-03-08 04:27:00,2024-03-08 13:27:00,52,Delayed
F003031,SKY373,AC005,AID004,AID013,2024-03-08 01:21:00,2024-03-08 08:21:00,2024-03-08 01:21:00,2024-03-08 08:21:00,0,On-Time
F003032,SKY828,AC009,AID003,AID009,2024-03-09 19:29:00,2024-03-10 03:29:00,2024-03-09 19:29:00,2024-03-10 03:29:00,0,On-Time
F003033,SKY780,AC017,AID013,AID008,2024-03-09 11:02:00,2024-03-09 22:02:00,2024-03-09 11:02:00,2024-03-09 22:02:00,0,On-Time
F003034,SKY171,AC011,AID006,AID005,2024-03-09 21:33:00,2024-03-10 06:33:00,2024-03-09 21:33:00,2024-03-10 06:33:00,0,On-Time
F003035,SKY448,AC019,AID011,AID007,2024-03-09 07:10:00,2024-03-09 13:10:00,2024-03-09 07:10:00,2024-03-09 13:10:00,0,On-Time
F003036,SKY105,AC001,AID006,AID002,2024-03-09 14:47:00,2024-03-09 16:47:00,2024-03-09 14:47:00,2024-03-09 16:47:00,0,On-Time
F003037,SKY490,AC003,AID012,AID001,2024-03-09 04:08:00,2024-03-09 16:08:00,2024-03-09 04:49:00,2024-03-09 16:49:00,41,Delayed
F003038,SKY628,AC002,AID013,AID014,2024-03-09 23:34:00,2024-03-10 02:34:00,2024-03-10 00:22:00,2024-03-10 03:22:00,48,Delayed
F003039,SKY429,AC013,AID003,AID014,2024-03-10 10:08:00,2024-03-10 12:08:00,2024-03-10 10:08:00,2024-03-10 12:08:00,0,On-Time
F003040,SKY968,AC011,AID011,AID003,2024-03-10 13:49:00,2024-03-10 22:49:00,2024-03-10 13:49:00,2024-03-10 22:49:00,0,On-Time
F003041,SKY238,AC013,AID005,AID008,2024-03-10 10:45:00,2024-03-10 12:45:00,2024-03-10 10:45:00,2024-03-10 12:45:00,0,On-Time
F003042,SKY392,AC014,AID011,AID008,2024-03-10 16:11:00,2024-03-11 02:11:00,2024-03-10 16:43:00,2024-03-11 02:43:00,32,Delayed
F003043,SKY398,AC005,AID001,AID007,2024-03-10 07:14:00,2024-03-10 18:14:00,2024-03-10 08:08:00,2024-03-10 19:08:00,54,Delayed
F003044,SKY103,AC003,AID006,AID007,2024-03-10 07:37:00,2024-03-10 12:37:00,2024-03-10 07:37:00,2024-03-10 12:37:00,0,On-Time
F003045,SKY148,AC014,AID009,AID013,2024-03-10 05:28:00,2024-03-10 07:28:00,2024-03-10 05:28:00,2024-03-10 07:28:00,0,On-Time
F003046,SKY805,AC013,AID011,AID001,2024-03-11 12:41:00,2024-03-11 14:41:00,2024-03-11 12:41:00,2024-03-11 14:41:00,0,On-Time
F003047,SKY697,AC001,AID001,AID013,2024-03-11 07:51:00,2024-03-11 15:51:00,2024-03-11 07:51:00,2024-03-11 15:51:00,0,On-Time
F003048,SKY556,AC015,AID012,AID015,2024-03-11 11:15:00,2024-03-11 23:15:00,2024-03-11 11:15:00,2024-03-11 23:15:00,0,On-Time
F003049,SKY366,AC006,AID001,AID006,2024-03-11 09:39:00,2024-03-11 16:39:00,2024-03-11 09:39:00,2024-03-11 16:39:00,0,On-Time
F003050,SKY592,AC005,AID007,AID004,2024-03-11 01:21:00,2024-03-11 07:21:00,2024-03-11 01:21:00,2024-03-11 07:21:00,0,On-Time
F003051,SKY210,AC018,AID012,AID013,2024-03-11 14:09:00,2024-03-12 02:09:00,2024-03-11 14:09:00,2024-03-12 02:09:00,0,On-Time
F003052,SKY927,AC011,AID009,AID014,2024-03-11 11:28:00,2024-03-11 15:28:00,2024-03-11 11:57:00,2024-03-11 15:57:00,29,Delayed
F003053,SKY592,AC014,AID010,AID003,2024-03-12 21:54:00,2024-03-12 23:54:00,2024-03-12 21:54:00,2024-03-12 23:54:00,0,On-Time
F003054,SKY707,AC016,AID010,AID003,2024-03-12 00:09:00,2024-03-12 04:09:00,2024-03-12 00:09:00,2024-03-12 04:09:00,0,On-Time
F003055,SKY163,AC002,AID006,AID008,2024-03-12 15:11:00,2024-03-12 23:11:00,2024-03-12 15:11:00,2024-03-12 23:11:00,0,On-Time
F003056,SKY663,AC019,AID014,AID008,2024-03-12 23:29:00,2024-03-13 10:29:00,2024-03-12 23:29:00,2024-03-13 10:29:00,0,On-Time
F003057,SKY205,AC014,AID002,AID003,2024-03-12 04:23:00,2024-03-12 13:23:00,2024-03-12 04:40:00,2024-03-12 13:40:00,17,Delayed
F003058,SKY323,AC002,AID012,AID006,2024-03-12 13:32:00,2024-03-13 01:32:00,2024-03-12 13:32:00,2024-03-13 01:32:00,0,On-Time
F003059,SKY621,AC002,AID007,AID006,2024-03-12 13:14:00,2024-03-13 01:14:00,2024-03-12 13:14:00,2024-03-13 01:14:00,0,On-Time
F003060,SKY337,AC002,AID003,AID005,2024-03-13 13:17:00,2024-03-13 16:17:00,2024-03-13 13:52:00,2024-03-13 16:52:00,35,Delayed
F003061,SKY307,AC011,AID002,AID009,2024-03-13 07:21:00,2024-03-13 19:21:00,2024-03-13 08:06:00,2024-03-13 20:06:00,45,Delayed
F003062,SKY251,AC006,AID007,AID003,2024-03-13 21:37:00,2024-03-14 05:37:00,2024-03-13 22:07:00,2024-03-14 06:07:00,30,Delayed
F003063,SKY152,AC014,AID001,AID015,2024-03-13 13:40:00,2024-03-14 00:40:00,2024-03-13 13:40:00,2024-03-14 00:40:00,0,On-Time
F003064,SKY149,AC008,AID003,AID006,2024-03-13 00:55:00,2024-03-13 02:55:00,2024-03-13 01:23:00,2024-03-13 03:23:00,28,Delayed
F003065,SKY399,AC010,AID008,AID001,2024-03-13 12:17:00,2024-03-13 17:17:00,2024-03-13 12:17:00,2024-03-13 17:17:00,0,On-Time
F003066,SKY698,AC005,AID010,AID001,2024-03-13 12:16:00,2024-03-13 18:16:00,2024-03-13 12:16:00,2024-03-13 18:16:00,0,On-Time
F003067,SKY791,AC009,AID011,AID003,2024-03-14 18:10:00,2024-03-14 21:10:00,2024-03-14 18:10:00,2024-03-14 21:10:00,0,On-Time
F003068,SKY864,AC009,AID012,AID006,2024-03-14 00:27:00,2024-03-14 09:27:00,2024-03-14 00:27:00,2024-03-14 09:27:00,0,On-Time
F003069,SKY676,AC005,AID014,AID011,2024-03-14 14:19:00,2024-03-14 19:19:00,2024-03-14 14:19:00,2024-03-14 19:19:00,0,On-Time
F003070,SKY708,AC012,AID014,AID006,2024-03-14 17:11:00,2024-03-14 20:11:00,2024-03-14 17:11:00,2024-03-14 20:11:00,0,On-Time
F003071,SKY186,AC014,AID010,AID004,2024-03-14 15:52:00,2024-03-14 20:52:00,2024-03-14 15:52:00,2024-03-14 20:52:00,0,On-Time
F003072,SKY415,AC018,AID008,AID009,2024-03-14 19:49:00,2024-03-15 02:49:00,2024-03-14 20:27:00,2024-03-15 03:27:00,38,Delayed
F003073,SKY635,AC018,AID008,AID015,2024-03-14 10:50:00,2024-03-14 21:50:00,2024-03-14 10:50:00,2024-03-14 21:50:00,0,On-Time
F003074,SKY844,AC018,AID006,AID015,2024-03-15 10:18:00,2024-03-15 17:18:00,2024-03-15 10:18:00,2024-03-15 17:18:00,0,On-Time
F003075,SKY136,AC017,AID001,AID002,2024-03-15 11:04:00,2024-03-15 21:04:00,2024-03-15 11:04:00,2024-03-15 21:04:00,0,On-Time
F003076,SKY538,AC010,AID008,AID006,2024-03-15 14:33:00,2024-03-16 00:33:00,2024-03-15 14:33:00,2024-03-16 00:33:00,0,On-Time
F003077,SKY444,AC002,AID008,AID005,2024-03-15 07:40:00,2024-03-15 17:40:00,2024-03-15 07:40:00,2024-03-15 17:40:00,0,On-Time
F003078,SKY267,AC018,AID002,AID015,2024-03-15 20:08:00,2024-03-16 07:08:00,2024-03-15 20:08:00,2024-03-16 07:08:00,0,On-Time
F003079,SKY325,AC012,AID002,AID007,2024-03-15 06:30:00,2024-03-15 12:30:00,2024-03-15 07:22:00,2024-03-15 13:22:00,52,Delayed
F003080,SKY644,AC004,AID004,AID011,2024-03-15 07:08:00,2024-03-15 19:08:00,2024-03-15 08:07:00,2024-03-15 20:07:00,59,Delayed
F003081,SKY560,AC006,AID009,AID003,2024-03-16 20:46:00,2024-03-17 04:46:00,2024-03-16 20:46:00,2024-03-17 04:46:00,0,On-Time
F003082,SKY902,AC015,AID011,AID006,2024-03-16 09:27:00,2024-03-16 17:27:00,2024-03-16 09:41:00,2024-03-16 17:41:00,14,Delayed
F003083,SKY398,AC015,AID010,AID014,2024-03-16 02:13:00,2024-03-16 07:13:00,2024-03-16 02:32:00,2024-03-16 07:32:00,19,Delayed
F003084,SKY227,AC011,AID015,AID014,2024-03-16 19:09:00,2024-03-17 03:09:00,2024-03-16 19:09:00,2024-03-17 03:09:00,0,On-Time
F003085,SKY777,AC015,AID013,AID003,2024-03-16 01:59:00,2024-03-16 12:59:00,2024-03-16 01:59:00,2024-03-16 12:59:00,0,On-Time
F003086,SKY442,AC011,AID009,AID012,2024-03-16 22:48:00,2024-03-17 00:48:00,2024-03-16 23:15:00,2024-03-17 01:15:00,27,Delayed
F003087,SKY115,AC006,AID003,AID006,2024-03-16 12:07:00,2024-03-16 22:07:00,2024-03-16 12:07:00,2024-03-16 22:07:00,0,On-Time
F003088,SKY375,AC005,AID005,AID012,2024-03-17 18:55:00,2024-03-18 06:55:00,2024-03-17 18:55:00,2024-03-18 06:55:00,0,On-Time
F003089,SKY832,AC012,AID009,AID005,2024-03-17 14:20:00,2024-03-18 02:20:00,2024-03-17 14:20:00,2024-03-18 02:20:00,0,On-Time
